mill_id,mill_name,year,month,heat_score,anomaly_pixels,anomaly_frac,mean_swir,peak_swir,zscore_max,prediction,threshold_used
23,Linyi Steel,2023,10,0.122353,18674,0.042077,1286.07,4194.0,5.905,ACTIVE,0.05664
23,Linyi Steel,2023,11,0.116411,18160,0.040919,1095.7,3291.0,10.073,ACTIVE,0.05664
23,Linyi Steel,2023,12,0.10956,16609,0.037424,1078.82,3236.75,12.911,ACTIVE,0.05664
23,Linyi Steel,2024,1,0.081673,13505,0.03043,1181.41,3128.5,12.24,ACTIVE,0.05664
23,Linyi Steel,2024,2,0.045676,8038,0.018111,764.78,1786.0,11.578,IDLE,0.05664
23,Linyi Steel,2024,3,0.061534,11617,0.026176,1481.79,3406.0,5.748,ACTIVE,0.05664
23,Linyi Steel,2024,4,0.067625,12505,0.028177,1509.58,3587.5,12.735,ACTIVE,0.05664
23,Linyi Steel,2024,5,0.068988,12983,0.029254,1701.43,4053.25,7.042,ACTIVE,0.05664
23,Linyi Steel,2024,6,0.067234,12742,0.028711,1831.82,4318.0,9.575,ACTIVE,0.05664
23,Linyi Steel,2024,7,0.154799,22272,0.050184,1823.07,6508.5,5.314,ACTIVE,0.05664
23,Linyi Steel,2024,8,0.084672,15489,0.0349,2910.38,7375.75,3.823,ACTIVE,0.05664
23,Linyi Steel,2024,9,0.069905,12002,0.027043,1378.18,3520.0,7.255,ACTIVE,0.05664
23,Linyi Steel,2024,10,0.08634,13893,0.031304,1201.06,3353.0,7.341,ACTIVE,0.05664
23,Linyi Steel,2024,11,0.089852,13893,0.031304,1064.14,3048.25,10.694,ACTIVE,0.05664
23,Linyi Steel,2024,12,0.091304,13871,0.031255,1048.74,3070.0,14.255,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2019,1,0.055099,14426,0.031355,1702.59,3045.0,7.578,IDLE,0.05664
24,Taiyuan Iron & Steel,2019,2,1.0,15638,0.033989,45.77,1436.5,11.306,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2019,3,0.054674,13304,0.028916,1851.17,3533.0,8.062,IDLE,0.05664
24,Taiyuan Iron & Steel,2019,4,0.049686,12981,0.028214,2072.13,3642.25,7.21,IDLE,0.05664
24,Taiyuan Iron & Steel,2019,5,0.056502,14526,0.031572,2249.52,4044.5,19.426,IDLE,0.05664
24,Taiyuan Iron & Steel,2019,6,0.062557,14782,0.032129,2363.71,4645.5,15.639,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2019,7,0.060456,14660,0.031863,2080.18,4008.25,14.942,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2019,8,0.073127,17778,0.03864,1986.23,3872.5,10.015,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2019,9,0.07188,17464,0.037958,1756.13,3429.0,7.911,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2019,10,0.062077,14440,0.031385,1513.82,2997.5,11.916,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2019,11,0.057978,14191,0.030844,1739.46,3282.0,10.553,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2019,12,0.063555,13934,0.030285,1541.46,3265.0,8.16,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,1,0.058101,12764,0.027742,1520.1,3168.5,8.271,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,2,0.973991,14556,0.031637,60.91,2075.0,13.514,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,3,0.044052,10646,0.023139,1828.48,3346.5,13.902,IDLE,0.05664
24,Taiyuan Iron & Steel,2020,4,0.05776,15037,0.032683,2130.72,3787.0,18.061,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,5,0.051901,13016,0.02829,2146.51,3827.25,19.939,IDLE,0.05664
24,Taiyuan Iron & Steel,2020,6,0.061802,15764,0.034263,2371.11,4253.25,20.099,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,7,0.072016,17518,0.038075,2157.24,4154.0,18.896,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,8,0.058639,13853,0.030109,1813.66,3488.25,21.274,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,9,0.081791,18878,0.041031,1800.83,3708.0,19.559,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,10,0.077904,17220,0.037428,1619.48,3454.12,20.84,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,11,0.071841,15951,0.034669,1657.46,3521.75,17.124,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2020,12,0.073067,15538,0.033772,1491.07,3320.5,9.254,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2021,1,0.974352,14389,0.031274,61.51,2144.0,15.738,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2021,2,0.069498,16066,0.034919,1732.16,3548.56,6.683,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2021,3,0.046688,12948,0.028142,2022.66,3339.0,12.443,IDLE,0.05664
24,Taiyuan Iron & Steel,2021,4,0.074008,15320,0.033298,2320.31,5812.0,7.848,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2021,5,0.054745,14323,0.031131,2252.5,3895.0,17.956,IDLE,0.05664
24,Taiyuan Iron & Steel,2021,6,0.056787,13684,0.029742,2364.58,4385.5,14.812,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2021,7,0.058687,13787,0.029966,2110.51,4056.0,18.412,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2021,9,0.070848,16644,0.036176,1691.01,3398.0,14.554,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2021,10,0.061871,13293,0.028892,1482.46,3127.5,17.799,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2021,11,0.052202,11643,0.025306,1499.51,3031.03,14.796,IDLE,0.05664
24,Taiyuan Iron & Steel,2021,12,0.058011,12450,0.02706,1474.56,3146.0,9.357,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2022,1,0.060415,13094,0.02846,1496.05,3192.25,7.04,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2022,2,0.046009,10415,0.022637,1672.2,3269.5,7.863,IDLE,0.05664
24,Taiyuan Iron & Steel,2022,4,0.046158,12371,0.026888,2067.54,3503.75,7.613,IDLE,0.05664
24,Taiyuan Iron & Steel,2022,5,0.057385,14542,0.031607,2215.4,4002.0,10.242,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2022,6,0.05792,13785,0.029962,2182.52,4142.75,12.95,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2022,7,0.063617,15506,0.033702,1981.43,3797.0,11.255,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2022,8,0.069274,16716,0.036332,1966.35,3845.0,9.634,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2022,9,0.073742,17018,0.036988,1615.76,3325.5,8.149,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2022,10,0.070089,15990,0.034754,1563.15,3240.0,7.109,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2022,11,0.055955,12608,0.027403,1467.29,2973.0,8.035,IDLE,0.05664
24,Taiyuan Iron & Steel,2022,12,0.063905,13204,0.028699,1405.32,3147.5,7.315,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2023,1,0.061168,13359,0.029036,1473.38,3121.0,7.066,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2023,2,0.044123,9849,0.021407,1410.93,2790.5,8.484,IDLE,0.05664
24,Taiyuan Iron & Steel,2023,3,0.043895,10351,0.022498,1641.49,3102.25,7.066,IDLE,0.05664
24,Taiyuan Iron & Steel,2023,4,0.051761,13053,0.028371,2011.91,3652.5,9.16,IDLE,0.05664
24,Taiyuan Iron & Steel,2023,5,0.052165,14471,0.031453,2166.49,3593.87,9.512,IDLE,0.05664
24,Taiyuan Iron & Steel,2023,6,0.062541,14918,0.032424,2130.11,4105.5,17.707,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2023,7,0.058458,13924,0.030264,1957.16,3735.25,20.868,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2023,8,0.065493,15275,0.0332,1671.5,3331.78,10.438,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2023,9,0.075296,17559,0.038164,1672.27,3420.5,8.43,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2023,10,0.070577,15285,0.033222,1439.24,3116.75,8.878,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2023,11,0.060379,13279,0.028862,1461.38,3066.5,7.728,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2023,12,0.080129,15737,0.034204,939.63,2260.0,7.534,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2024,1,0.06559,13696,0.029768,1250.43,2767.5,7.031,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2024,2,0.051346,11266,0.024487,1485.9,3050.0,8.52,IDLE,0.05664
24,Taiyuan Iron & Steel,2024,3,0.041207,11186,0.024313,1901.94,3166.0,10.726,IDLE,0.05664
24,Taiyuan Iron & Steel,2024,4,0.048121,12568,0.027316,1856.06,3247.0,7.872,IDLE,0.05664
24,Taiyuan Iron & Steel,2024,5,0.059652,14916,0.03242,2040.52,3764.5,10.247,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2024,6,0.055179,14359,0.031209,2069.67,3630.0,17.267,IDLE,0.05664
24,Taiyuan Iron & Steel,2024,7,0.059514,14339,0.031166,2023.35,3818.5,13.217,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2024,8,0.065389,15625,0.033961,1784.39,3465.0,9.644,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2024,9,0.075542,16649,0.036186,1530.26,3278.0,10.245,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2024,10,0.067691,15296,0.033246,1433.92,2946.0,8.554,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2024,11,0.06199,13673,0.029718,1366.42,2852.5,8.663,ACTIVE,0.05664
24,Taiyuan Iron & Steel,2024,12,0.066257,13459,0.029253,1367.31,3110.0,7.381,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,1,0.057688,14400,0.03135,1570.37,2950.0,6.351,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,2,0.056363,15273,0.033251,1684.49,2916.5,6.717,IDLE,0.05664
25,Yangquan Coal & Iron,2019,3,0.047695,13243,0.028831,1816.97,3029.0,8.104,IDLE,0.05664
25,Yangquan Coal & Iron,2019,4,0.049442,14308,0.03115,2089.82,3325.75,10.965,IDLE,0.05664
25,Yangquan Coal & Iron,2019,5,0.056655,15754,0.034298,2264.8,3822.5,7.59,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,6,0.064757,15313,0.033338,2354.95,4692.0,13.827,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,7,0.065221,14156,0.030819,2037.58,4278.5,19.068,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,8,0.066892,17377,0.037832,1890.59,3481.5,9.848,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,9,0.077372,18646,0.040594,1697.2,3450.25,11.686,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,10,0.071455,17386,0.037851,1529.67,3062.75,8.965,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,11,0.066035,15364,0.033449,1547.97,3142.5,7.694,ACTIVE,0.05664
25,Yangquan Coal & Iron,2019,12,0.067694,15224,0.033144,1501.88,3162.5,15.195,ACTIVE,0.05664
25,Yangquan Coal & Iron,2020,1,0.063634,14985,0.032624,1408.93,2804.5,7.092,ACTIVE,0.05664
25,Yangquan Coal & Iron,2020,2,0.055015,13757,0.02995,1594.38,2963.38,6.281,IDLE,0.05664
25,Yangquan Coal & Iron,2020,3,0.05234,14201,0.030917,1826.86,3147.0,23.845,IDLE,0.05664
25,Yangquan Coal & Iron,2020,4,0.054626,15224,0.033144,2030.55,3416.25,8.109,IDLE,0.05664
25,Yangquan Coal & Iron,2020,5,0.046391,12951,0.028196,2202.79,3598.5,8.328,IDLE,0.05664
25,Yangquan Coal & Iron,2020,7,0.066575,16431,0.035772,2106.5,4015.75,11.47,ACTIVE,0.05664
25,Yangquan Coal & Iron,2020,8,0.054325,14594,0.031773,1762.4,3039.75,10.31,IDLE,0.05664
25,Yangquan Coal & Iron,2020,9,0.06667,16637,0.03622,1707.52,3255.0,7.447,ACTIVE,0.05664
25,Yangquan Coal & Iron,2020,10,0.071981,17190,0.037424,1513.81,3050.75,14.59,ACTIVE,0.05664
25,Yangquan Coal & Iron,2020,11,0.060916,14685,0.031971,1578.79,3086.25,6.084,ACTIVE,0.05664
25,Yangquan Coal & Iron,2020,12,0.056739,12689,0.027625,1408.12,2881.38,8.021,ACTIVE,0.05664
25,Yangquan Coal & Iron,2021,1,0.055969,14057,0.030604,1683.42,3130.5,7.464,IDLE,0.05664
25,Yangquan Coal & Iron,2021,2,0.053031,13598,0.029604,1720.22,3131.5,6.184,IDLE,0.05664
25,Yangquan Coal & Iron,2021,3,0.039178,11292,0.024584,1837.33,2876.5,8.161,IDLE,0.05664
25,Yangquan Coal & Iron,2021,4,0.047646,14003,0.030486,2057.12,3242.0,6.746,IDLE,0.05664
25,Yangquan Coal & Iron,2021,5,0.059579,15092,0.032857,2219.19,4028.5,15.761,ACTIVE,0.05664
25,Yangquan Coal & Iron,2021,6,0.072751,13278,0.028908,2306.61,5655.5,12.944,ACTIVE,0.05664
25,Yangquan Coal & Iron,2021,7,0.08769,14820,0.032265,2209.93,6100.12,12.552,ACTIVE,0.05664
25,Yangquan Coal & Iron,2021,8,0.057977,15847,0.034501,1988.66,3400.0,9.406,ACTIVE,0.05664
25,Yangquan Coal & Iron,2021,9,0.061694,15312,0.033336,1635.83,3076.06,19.645,ACTIVE,0.05664
25,Yangquan Coal & Iron,2021,10,0.062879,14719,0.032045,1478.66,2956.0,16.289,ACTIVE,0.05664
25,Yangquan Coal & Iron,2021,11,0.050216,11967,0.026053,1537.75,2947.75,8.928,IDLE,0.05664
25,Yangquan Coal & Iron,2021,12,0.05594,12542,0.027305,1469.22,3001.5,8.369,IDLE,0.05664
25,Yangquan Coal & Iron,2022,1,0.053259,12924,0.028137,1437.78,2717.0,7.322,IDLE,0.05664
25,Yangquan Coal & Iron,2022,2,0.041856,10542,0.022951,1602.49,2864.5,9.881,IDLE,0.05664
25,Yangquan Coal & Iron,2022,3,0.041421,11216,0.024418,1875.12,3150.0,10.697,IDLE,0.05664
25,Yangquan Coal & Iron,2022,4,0.043211,12058,0.026252,2047.16,3292.0,16.383,IDLE,0.05664
25,Yangquan Coal & Iron,2022,5,0.052037,13265,0.028879,2194.75,3910.25,11.197,IDLE,0.05664
25,Yangquan Coal & Iron,2022,6,0.080841,14528,0.031629,2337.29,6157.5,13.331,ACTIVE,0.05664
25,Yangquan Coal & Iron,2022,7,0.06807,15628,0.034024,2037.73,4180.5,13.396,ACTIVE,0.05664
25,Yangquan Coal & Iron,2022,8,0.055977,15075,0.03282,1803.8,3135.0,7.237,IDLE,0.05664
25,Yangquan Coal & Iron,2022,9,0.06781,16976,0.036959,1660.57,3122.62,11.688,ACTIVE,0.05664
25,Yangquan Coal & Iron,2022,10,0.062777,15357,0.033434,1524.57,2925.5,7.197,ACTIVE,0.05664
25,Yangquan Coal & Iron,2022,11,0.049704,11770,0.025625,1463.3,2800.0,7.556,IDLE,0.05664
25,Yangquan Coal & Iron,2022,12,0.056793,12678,0.027601,1414.27,2895.75,14.227,ACTIVE,0.05664
25,Yangquan Coal & Iron,2023,1,0.051203,12088,0.026317,1435.37,2748.44,16.554,IDLE,0.05664
25,Yangquan Coal & Iron,2023,2,0.037646,9771,0.021272,1529.11,2609.75,7.893,IDLE,0.05664
25,Yangquan Coal & Iron,2023,3,0.038154,10422,0.02269,1807.53,2964.25,6.298,IDLE,0.05664
25,Yangquan Coal & Iron,2023,4,0.048602,10910,0.023752,2022.23,3805.5,19.705,IDLE,0.05664
25,Yangquan Coal & Iron,2023,5,0.046324,13229,0.028801,2122.91,3383.25,9.478,IDLE,0.05664
25,Yangquan Coal & Iron,2023,6,0.063239,15027,0.032715,2161.04,4239.0,12.021,ACTIVE,0.05664
25,Yangquan Coal & Iron,2023,7,0.057656,15728,0.034241,2089.2,3557.25,15.753,ACTIVE,0.05664
25,Yangquan Coal & Iron,2023,8,0.060205,14565,0.03171,1723.16,3228.0,24.809,ACTIVE,0.05664
25,Yangquan Coal & Iron,2023,9,0.063664,16127,0.03511,1650.24,3038.62,12.472,ACTIVE,0.05664
25,Yangquan Coal & Iron,2023,10,0.066017,15669,0.034113,1470.38,2907.5,11.401,ACTIVE,0.05664
25,Yangquan Coal & Iron,2023,11,0.051551,12124,0.026395,1481.7,2859.94,9.25,IDLE,0.05664
25,Yangquan Coal & Iron,2023,12,0.052213,11849,0.025796,1252.99,2503.0,8.131,IDLE,0.05664
25,Yangquan Coal & Iron,2024,1,0.05649,12444,0.027092,1354.14,2785.5,7.332,IDLE,0.05664
25,Yangquan Coal & Iron,2024,2,0.04711,11437,0.0249,1521.5,2821.25,6.997,IDLE,0.05664
25,Yangquan Coal & Iron,2024,3,0.038472,10420,0.022685,1807.0,3008.0,8.548,IDLE,0.05664
25,Yangquan Coal & Iron,2024,4,0.039655,11051,0.024059,1995.52,3216.0,16.459,IDLE,0.05664
25,Yangquan Coal & Iron,2024,5,0.052043,14500,0.031568,2015.97,3315.5,10.432,IDLE,0.05664
25,Yangquan Coal & Iron,2024,6,0.059526,15553,0.03386,2123.19,3750.75,23.819,ACTIVE,0.05664
25,Yangquan Coal & Iron,2024,7,0.062952,15643,0.034056,1960.56,3621.0,21.638,ACTIVE,0.05664
25,Yangquan Coal & Iron,2024,8,0.059281,15158,0.033001,1680.81,3055.0,16.929,ACTIVE,0.05664
25,Yangquan Coal & Iron,2024,9,0.06355,15380,0.033484,1570.49,3010.25,23.722,ACTIVE,0.05664
25,Yangquan Coal & Iron,2024,10,0.062173,14928,0.0325,1428.51,2771.0,17.067,ACTIVE,0.05664
25,Yangquan Coal & Iron,2024,11,0.05221,12117,0.02638,1395.01,2720.5,8.455,IDLE,0.05664
25,Yangquan Coal & Iron,2024,12,0.058851,12837,0.027947,1422.29,2986.38,9.401,ACTIVE,0.05664
26,Jiu Steel,2019,1,0.081967,17432,0.036873,1100.03,2593.25,14.11,ACTIVE,0.05664
26,Jiu Steel,2019,2,0.057062,14050,0.02972,1680.1,3267.0,9.51,ACTIVE,0.05664
26,Jiu Steel,2019,4,0.047933,12362,0.026149,2352.17,4336.25,10.766,IDLE,0.05664
26,Jiu Steel,2019,5,0.054331,13402,0.028349,2499.5,4867.49,11.915,IDLE,0.05664
26,Jiu Steel,2019,6,0.099132,25900,0.054786,3094.55,5829.5,6.374,ACTIVE,0.05664
26,Jiu Steel,2019,7,0.072311,15475,0.032734,2152.43,4945.0,16.901,ACTIVE,0.05664
26,Jiu Steel,2019,8,0.072942,16691,0.035306,2015.32,4433.0,9.268,ACTIVE,0.05664
26,Jiu Steel,2019,9,0.076651,17902,0.037868,1869.44,4008.25,8.399,ACTIVE,0.05664
26,Jiu Steel,2019,10,0.065853,15804,0.03343,1821.92,3726.24,7.629,ACTIVE,0.05664
26,Jiu Steel,2019,11,0.062879,15026,0.031784,1808.11,3627.5,7.996,ACTIVE,0.05664
26,Jiu Steel,2019,12,0.059322,13800,0.029191,1697.84,3444.75,9.006,ACTIVE,0.05664
26,Jiu Steel,2020,1,0.056761,13768,0.029123,1774.72,3451.5,10.71,ACTIVE,0.05664
26,Jiu Steel,2020,2,0.048893,12952,0.027397,2026.05,3600.25,6.694,IDLE,0.05664
26,Jiu Steel,2020,4,0.044392,13277,0.028084,2358.68,3752.25,6.22,IDLE,0.05664
26,Jiu Steel,2020,6,0.063367,14023,0.029662,2335.09,5039.75,13.533,ACTIVE,0.05664
26,Jiu Steel,2020,7,0.061554,13739,0.029062,2293.31,4932.5,14.991,ACTIVE,0.05664
26,Jiu Steel,2020,8,0.060211,14455,0.030576,2098.76,4298.87,8.429,ACTIVE,0.05664
26,Jiu Steel,2020,9,0.062107,14717,0.03113,1987.26,4076.5,9.95,ACTIVE,0.05664
26,Jiu Steel,2020,10,0.059381,15105,0.031951,1923.22,3648.0,10.479,ACTIVE,0.05664
26,Jiu Steel,2020,11,0.060496,14599,0.030881,1885.49,3725.0,7.136,ACTIVE,0.05664
26,Jiu Steel,2020,12,0.062147,14082,0.029787,964.93,2022.0,15.619,ACTIVE,0.05664
26,Jiu Steel,2021,1,0.072688,15876,0.033582,1440.33,3243.5,13.229,ACTIVE,0.05664
26,Jiu Steel,2021,2,0.045887,11908,0.025189,1960.72,3551.75,9.759,IDLE,0.05664
26,Jiu Steel,2021,4,0.594451,35817,0.075763,464.21,4740.0,6.639,ACTIVE,0.05664
26,Jiu Steel,2021,5,0.055534,13247,0.028021,2440.57,4882.75,13.91,IDLE,0.05664
26,Jiu Steel,2021,7,0.064684,13505,0.028567,2332.89,5279.5,14.065,ACTIVE,0.05664
26,Jiu Steel,2021,8,0.063844,15588,0.032973,2206.14,4430.25,8.318,ACTIVE,0.05664
26,Jiu Steel,2021,9,0.067573,16352,0.034589,1993.19,4019.73,8.503,ACTIVE,0.05664
26,Jiu Steel,2021,10,0.070262,17126,0.036226,1954.61,3890.0,12.298,ACTIVE,0.05664
26,Jiu Steel,2021,11,0.056171,13358,0.028256,1755.83,3517.25,9.186,IDLE,0.05664
26,Jiu Steel,2021,12,0.057847,14064,0.029749,1784.13,3482.0,7.758,ACTIVE,0.05664
26,Jiu Steel,2022,1,0.055122,13352,0.028243,1776.43,3459.5,7.421,IDLE,0.05664
26,Jiu Steel,2022,2,0.051574,13047,0.027598,1758.21,3261.0,9.474,IDLE,0.05664
26,Jiu Steel,2022,3,0.051571,14183,0.030001,2149.76,3728.24,8.295,IDLE,0.05664
26,Jiu Steel,2022,4,0.041528,11529,0.024387,2402.79,4061.0,7.255,IDLE,0.05664
26,Jiu Steel,2022,5,0.051818,13040,0.027583,2433.8,4633.5,10.34,IDLE,0.05664
26,Jiu Steel,2022,6,0.061285,12996,0.02749,2499.69,5437.0,13.675,ACTIVE,0.05664
26,Jiu Steel,2022,7,0.060491,13257,0.028042,2359.04,5071.0,12.797,ACTIVE,0.05664
26,Jiu Steel,2022,8,0.066294,15086,0.031911,2202.55,4752.5,8.273,ACTIVE,0.05664
26,Jiu Steel,2022,9,0.066524,16160,0.034183,2025.54,4068.5,8.641,ACTIVE,0.05664
26,Jiu Steel,2022,10,0.064977,15981,0.033804,1955.06,3789.0,15.44,ACTIVE,0.05664
26,Jiu Steel,2022,11,0.05948,14350,0.030354,1919.66,3729.0,17.92,ACTIVE,0.05664
26,Jiu Steel,2022,12,0.05393,12951,0.027395,1598.19,3118.5,8.113,IDLE,0.05664
26,Jiu Steel,2023,1,0.052531,13339,0.028216,1822.89,3355.5,6.872,IDLE,0.05664
26,Jiu Steel,2023,2,0.045511,14523,0.03072,2255.02,3361.5,6.772,IDLE,0.05664
26,Jiu Steel,2023,3,0.043434,12132,0.025663,2247.03,3776.75,6.927,IDLE,0.05664
26,Jiu Steel,2023,4,0.045031,12154,0.025709,2396.01,4200.99,8.494,IDLE,0.05664
26,Jiu Steel,2023,5,0.049558,12834,0.027147,2514.68,4606.75,11.099,IDLE,0.05664
26,Jiu Steel,2023,11,0.056039,14089,0.029802,1918.48,3631.0,8.589,IDLE,0.05664
26,Jiu Steel,2023,12,0.063359,15032,0.031797,1597.33,3208.0,9.148,ACTIVE,0.05664
26,Jiu Steel,2024,1,0.050293,12719,0.026904,1871.07,3478.5,8.101,IDLE,0.05664
26,Jiu Steel,2024,2,0.048745,12524,0.026492,1824.74,3333.0,11.253,IDLE,0.05664
26,Jiu Steel,2024,3,0.017885,3404,0.0072,1653.62,3605.5,5.236,IDLE,0.05664
26,Jiu Steel,2024,4,0.054807,15076,0.03189,2371.69,4178.0,7.433,IDLE,0.05664
26,Jiu Steel,2024,5,0.049048,12630,0.026716,2455.75,4533.5,16.58,IDLE,0.05664
26,Jiu Steel,2024,6,0.058009,12954,0.027401,2431.45,5140.5,13.049,ACTIVE,0.05664
26,Jiu Steel,2024,7,0.061959,14264,0.030172,2335.12,4903.24,16.079,ACTIVE,0.05664
26,Jiu Steel,2024,8,0.070563,16791,0.035518,2223.74,4593.0,9.94,ACTIVE,0.05664
26,Jiu Steel,2024,9,0.07206,17729,0.037502,2012.29,3997.0,10.985,ACTIVE,0.05664
26,Jiu Steel,2024,10,0.071407,17517,0.037053,1924.91,3796.5,14.935,ACTIVE,0.05664
26,Jiu Steel,2024,11,0.065669,16152,0.034166,1884.21,3691.0,7.742,ACTIVE,0.05664
26,Jiu Steel,2024,12,0.042457,7598,0.016072,1193.91,2976.5,6.646,IDLE,0.05664
27,Baotou Steel,2019,1,0.032101,8380,0.017554,1865.3,3282.5,5.131,IDLE,0.05664
27,Baotou Steel,2019,2,0.031127,8650,0.01812,1948.24,3213.0,5.341,IDLE,0.05664
27,Baotou Steel,2019,3,0.041809,11142,0.02334,2059.88,3616.0,7.352,IDLE,0.05664
27,Baotou Steel,2019,4,0.045002,12712,0.026628,2267.83,3806.61,9.223,IDLE,0.05664
27,Baotou Steel,2019,5,0.058733,16125,0.033778,2433.43,4394.5,7.672,ACTIVE,0.05664
27,Baotou Steel,2019,6,0.065253,17275,0.036187,2473.97,4700.0,8.16,ACTIVE,0.05664
27,Baotou Steel,2019,7,0.080182,17428,0.036507,2302.22,5384.0,12.023,ACTIVE,0.05664
27,Baotou Steel,2019,8,0.072002,17731,0.037142,2070.57,4223.79,9.657,ACTIVE,0.05664
27,Baotou Steel,2019,9,0.063077,16217,0.03397,1956.56,3774.25,6.711,ACTIVE,0.05664
27,Baotou Steel,2019,10,0.04259,11035,0.023115,1915.19,3460.5,5.791,IDLE,0.05664
27,Baotou Steel,2019,11,0.045847,11220,0.023503,1709.01,3266.5,6.553,IDLE,0.05664
27,Baotou Steel,2019,12,0.072348,15458,0.032381,1044.18,2398.75,14.968,ACTIVE,0.05664
27,Baotou Steel,2020,1,0.061693,14054,0.029439,988.42,2078.75,12.973,ACTIVE,0.05664
27,Baotou Steel,2020,2,0.031493,8028,0.016817,1620.21,2863.5,7.409,IDLE,0.05664
27,Baotou Steel,2020,3,0.032687,9101,0.019064,1985.12,3264.0,6.348,IDLE,0.05664
27,Baotou Steel,2020,4,0.049138,13469,0.028214,2237.46,3900.0,10.18,IDLE,0.05664
27,Baotou Steel,2020,5,0.066872,15635,0.032751,2373.38,4948.5,13.084,ACTIVE,0.05664
27,Baotou Steel,2020,6,0.067578,15892,0.03329,2456.96,5121.0,13.978,ACTIVE,0.05664
27,Baotou Steel,2020,7,0.087664,19092,0.039993,2284.75,5475.5,12.351,ACTIVE,0.05664
27,Baotou Steel,2020,8,0.081808,18538,0.038832,1863.94,4176.25,9.995,ACTIVE,0.05664
27,Baotou Steel,2020,9,0.06835,16953,0.035512,1832.37,3693.0,7.052,ACTIVE,0.05664
27,Baotou Steel,2020,10,0.041994,10694,0.022401,1857.94,3390.65,5.925,IDLE,0.05664
27,Baotou Steel,2020,11,0.030976,7820,0.016381,1862.66,3324.0,5.492,IDLE,0.05664
27,Baotou Steel,2020,12,0.033488,8181,0.017137,1734.3,3200.5,7.868,IDLE,0.05664
27,Baotou Steel,2021,1,0.028853,7567,0.015851,1879.25,3241.86,6.871,IDLE,0.05664
27,Baotou Steel,2021,2,0.027498,7176,0.015032,1919.78,3315.5,5.05,IDLE,0.05664
27,Baotou Steel,2021,3,0.028962,8116,0.017001,2075.4,3347.75,9.673,IDLE,0.05664
27,Baotou Steel,2021,4,0.037524,11201,0.023463,2448.41,3874.5,6.367,IDLE,0.05664
27,Baotou Steel,2021,5,0.061065,15364,0.032184,2439.1,4713.5,14.426,ACTIVE,0.05664
